rank	original	lemma	POS
4735	opzione	opzione	NOUN
4736	trasporto	trasporto	NOUN
4737	asilo	asilo	NOUN
4738	ronnie	ronnia	NOUN
4739	drago	drago	NOUN
4740	is	is	VERB
4741	ammiraglio	ammiraglio	NOUN
4744	acciaio	acciaio	NOUN
4746	amministrazione	amministrazione	NOUN
4749	suolo	suolo	NOUN
4750	nora	nora	NOUN
4752	associazione	associazione	NOUN
4754	shh	Shh	ADJ
4755	impedire	impedire	VERB
4756	alieni	alieno	NOUN
4758	cucciolo	cucciolo	NOUN
4759	morira	moriro	NOUN
4760	bentornato	bentornare	ADJ
4762	barney	Barney	NOUN
4764	capitale	capitale	NOUN
4765	pacchetto	pacchetto	NOUN
4766	macchia	macchia	NOUN
4767	marine	marino	ADJ
4773	codardo	Codardo	ADJ
4774	volonta	volontare	VERB
4776	principio	principio	NOUN
4777	aiutera	aiuterare	VERB
4778	abituato	abituare	VERB
4781	produttore	produttore	NOUN
4782	scommessa	scommessa	NOUN
4783	dale	dale	ADJ
4784	imputato	imputare	VERB
4785	bus	bus	NOUN
4786	luglio	luglio	NOUN
4787	abilita	abilire	VERB
4788	amber	amber	NOUN
4789	candidato	candidare	NOUN
4790	subsfactory	subsfactory	NOUN
4791	certezza	certezza	NOUN
4792	cifra	cifra	NOUN
4793	out	out	NOUN
4794	duramente	duramente	ADV
4795	appello	appello	NOUN
4797	kit	kit	NOUN
4798	dozzina	dozzinare	NOUN
4800	confessato	confessare	VERB
4803	tipico	tipico	ADJ
4804	lama	lama	NOUN
4806	origine	origine	NOUN
4807	colin	Colin	NOUN
4810	isolamento	isolamento	NOUN
4811	chiese	chiendere	VERB
4812	lunedì	lunedì	NOUN
4818	cacciatore	cacciatore	NOUN
4819	sollievo	sollievo	NOUN
4820	eun	eun	NOUN
4821	schifoso	schifoso	ADJ
4824	armadietto	armadietto	NOUN
4826	vidi	vidre	VERB
4828	tramonto	tramonto	NOUN
4832	impiegato	impiegare	VERB
4833	connessione	connessione	NOUN
4836	ridotto	ridurre	VERB
4838	miniera	miniera	NOUN
4840	fidanzamento	fidanzamento	NOUN
4842	spegnere	spegnere	VERB
4845	nervi	nervo	ADJ
4846	cercarlo	cercare lo	VERB
4847	raymond	Raymond	ADJ
4849	cameron	cameron	NOUN
4851	stadio	stadio	NOUN
4853	sensibile	sensibile	ADJ
4854	familiari	familiare	NOUN
4857	chiacchierata	chiacchierata	NOUN
4858	parlerò	parleere	VERB
4859	cam	cam	NOUN
4862	aiuterà	aiutere	VERB
4863	appetito	appetito	NOUN
4865	pasta	pasta	NOUN
4867	sede	sede	NOUN
4869	pam	pam	NOUN
4870	sembrerebbe	sembreere	VERB
4871	dipendenti	dipendente	NOUN
4872	cantante	cantante	NOUN
4874	invisibile	invisibile	ADJ
4875	schema	schema	NOUN
4876	darvi	dare vi	VERB
4877	posteriore	posteriore	NOUN
4880	estero	Estero	NOUN
4881	concesso	concedere	VERB
4882	centesimi	centesimo	NOUN
4884	norman	norman	NOUN
4888	guardalo	guardae lo	VERB
4889	rendo	rere	VERB
4890	diretti	diretto	ADJ
4891	collina	collina	NOUN
4893	risulta	risultare	VERB
4894	portera	porterare	VERB
4897	babysitter	babysitter	NOUN
4900	mitch	mitchre	VERB
4901	forno	forno	NOUN
4902	passeggeri	passeggero	NOUN
4904	allontanati	allontanare	VERB
4905	dog	dog	NOUN
4906	cartella	cartella	NOUN
4907	sorridere	sorridere	VERB
4908	indica	indicare	VERB
4909	sbirro	sbirro	NOUN
4910	partite	partita	NOUN
4911	lance	lancia	NOUN
4913	quinto	quinto	ADJ
4914	avvertito	avvertire	VERB
4915	tigre	tigre	NOUN
4916	corrisponde	corrispondere	VERB
4918	manette	manetta	NOUN
4921	cronaca	cronaca	NOUN
4922	drew	drew	NOUN
4926	averli	avere li	VERB
4927	assoluto	assoluto	ADJ
4929	capirai	capire ai	VERB
4930	ridicola	ridicolo	ADJ
4932	datti	datto	ADJ
4933	hunter	hunter	NOUN
4935	girl	girl	NOUN
4936	preghiera	preghierare	NOUN
4938	tuta	tuta	NOUN
4939	manuale	manuale	NOUN
4940	attrezzi	attrezzo	NOUN
4941	allenatore	allenatore	NOUN
4942	materia	materia	NOUN
4944	scavare	scavare	VERB
4945	stefan	stefan	NOUN
4946	compreso	comprendere	VERB
4948	password	password	NOUN
4949	martedi	martedi	NOUN
4952	alternativa	alternativa	NOUN
4953	dannatamente	dannatamente	ADV
4954	avervi	avere vi	VERB
4955	terribilmente	terribilmente	ADV
4957	aspettami	aspettame	NOUN
4960	daisy	daisy	NOUN
4961	leggero	leggero	ADJ
4962	abitanti	abitante	NOUN
4963	desiderato	desiderato	ADJ
4965	boy	Boy	NOUN
4968	prenotato	prenotare	VERB
4969	bugiarda	Bugiarda	VERB
4970	stufo	stufore	NOUN
4972	realizzato	realizzare	VERB
4973	lasciarci	lasciare ci	VERB
4975	assenza	assenza	NOUN
4976	avvertimento	avvertimento	NOUN
4977	hot	hot	ADJ
4978	trevor	trevorre	VERB
4980	klaus	Klaus	NOUN
4982	sviluppo	sviluppo	NOUN
4983	bara	bara	NOUN
4984	basket	basket	NOUN
4985	tristezza	tristezza	NOUN
4986	mela	mela	NOUN
4987	osservazione	osservazione	NOUN
4990	contiene	contenere	VERB
4993	stone	stone	NOUN
4994	incazzare	incazzare	VERB
4995	ricetta	ricetta	NOUN
4996	lento	lento	ADJ
4997	umanità	umanità	NOUN
5001	minacce	minaccia	NOUN
5002	cazzata	cazzare	NOUN
5005	maggio	maggio	NOUN
5008	grata	grare	NOUN
5009	fascino	fascino	NOUN
5012	recitare	recitare	VERB
5013	tessuto	tessuto	ADJ
5015	francamente	francamente	ADV
5016	accademia	accademia	NOUN
5018	risponda	rispondare	VERB
5020	infine	infine	ADV
5023	sconvolto	sconvogliere	VERB
5024	gravidanza	gravidanza	NOUN
5025	malati	malato	NOUN
5028	portatile	portatile	NOUN
5032	cazzone	cazzone	NOUN
5033	suggerisco	suggerire	VERB
5034	ruth	ruth	NOUN
5035	guerriero	guerriero	NOUN
5036	quartier	quartier	NOUN
5037	mettero	metterere	VERB
5038	database	databasa	NOUN
5040	nicole	nicolo	ADJ
5042	investigatore	investigatore	NOUN
5043	avverto	avvertare	VERB
5044	funzionerà	funzionerà	VERB
5049	verdi	verde	NOUN
5052	somma	somma	NOUN
5053	osi	osare	VERB
5054	pagamento	pagamento	NOUN
5057	sposarti	sposare ti	VERB
5058	indipendente	indipendente	ADJ
5059	spingi	spingire	VERB
5060	esecuzione	esecuzione	NOUN
5061	organi	organo	NOUN
5064	cellule	cellula	NOUN
5066	riparare	riparare	VERB
5071	sbattuto	sbattere	VERB
5074	guadagno	guadagno	NOUN
5076	irruzione	irruzione	NOUN
5078	scienziati	scienziato	NOUN
5083	bravissimo	brave	ADJ
5085	ambasciata	ambasciare	NOUN
5086	strumento	strumento	NOUN
5087	impianto	impianto	NOUN
5089	medaglia	medaglia	NOUN
5091	flash	flash	NOUN
5093	terrore	terrore	NOUN
5097	pattuglia	pattugliare	NOUN
5098	modulo	modulo	NOUN
5101	recupero	recupero	NOUN
5102	videocamera	videocamera	NOUN
5103	cardiaco	cardiaco	ADJ
5104	bicicletta	bicicletta	NOUN
5105	salvarti	salvare ti	VERB
5110	perdente	perdente	ADJ
5111	esercizio	esercizio	NOUN
5112	complicata	complicare	VERB
5113	perdiamo	perdire	VERB
5114	metterò	metterò	VERB
5116	drogato	drogare	VERB
5118	melissa	melissa	NOUN
5120	lydia	Lydia	ADJ
5121	coordinate	coordinare	VERB
5122	shaw	shawe	ADV
5123	intelligenza	intelligenza	NOUN
5124	chimica	chimica	NOUN
5125	mandati	mandato	NOUN
5126	spacciatore	spacciatore	NOUN
5127	giovedi	giovedio	NOUN
5129	dwight	dwight	VERB
5130	centimetri	centimetro	NOUN
5131	munizioni	munizione	NOUN
5133	impressionante	impressionare	ADJ
5134	solare	solare	ADJ
5135	ribelli	ribelle	ADJ
5136	norma	norma	NOUN
5139	laser	laser	NOUN
5140	scuso	scusere	VERB
5141	circolo	circolo	NOUN
5142	scontro	scontro	NOUN
5143	sedile	sedile	ADJ
5145	gonna	gonna	NOUN
5146	sorridi	sorridare	VERB
5147	sposarsi	sposare si	VERB
5148	vedro	vedrare	VERB
5150	ragae'	ragaee	VERB
5154	presentazione	presentazione	NOUN
5156	cranio	cranio	NOUN
5159	descrizione	descrizione	NOUN
5160	pallottola	pallottola	NOUN
5162	gita	gita	NOUN
5164	indiano	indiano	ADJ
5165	riservato	riservare	ADJ
5166	ritiro	ritiro	NOUN
5167	katherine	Katherine	NOUN
5169	tara	taro	NOUN
5171	cuscino	cuscino	NOUN
5172	piante	pianta	NOUN
5175	laurea	Laurea	NOUN
5176	indiani	indiano	NOUN
5178	gps	gps	NOUN
5179	domestica	domestico	ADJ
5180	mafia	mafia	NOUN
5181	difficolta	difficolta	NOUN
5183	trascorso	trascorrere	VERB
5184	giugno	giugno	NOUN
5185	christine	Christine	NOUN
5186	uscirne	uscire ne	VERB
5188	malissimo	male	ADJ
5190	carmen	carmen	ADJ
5192	cerebrale	cerebrale	ADJ
5193	tregua	tregua	NOUN
5195	carini	carine	NOUN
5196	salvatore	salvatore	NOUN
5197	ottobre	ottobre	NOUN
5200	lesbica	Lesbica	ADJ
5201	bishop	bishop	NOUN
5202	sconvolta	sconvolre	VERB
5203	perdo	perdare	VERB
5205	autorizzato	autorizzare	VERB
5206	spasso	spasso	NOUN
5207	giuramento	giuramento	NOUN
5210	popolazione	popolazione	NOUN
5211	nascosti	nascorre	VERB
5216	barista	barista	NOUN
5219	preoccuparmi	preoccupare mi	VERB
5220	cellulari	cellulare	NOUN
5222	andre	Andre	NOUN
5226	stuart	stuart	NOUN
5230	scaricato	scaricare	VERB
5232	brooklyn	brooklyn	NOUN
5233	angel	angel	NOUN
5234	scordato	scordare	VERB
5235	insetti	insetto	NOUN
5236	circo	circo	NOUN
5237	spedito	spedire	VERB
5238	sepolto	seppellire	VERB
5241	miranda	mirando	ADJ
5242	chase	chase	NOUN
5246	testamento	testamento	NOUN
5248	moneta	moneta	NOUN
5250	stabilire	stabilire	VERB
5253	post	post	NOUN
5255	seminterrato	Seminterrato	NOUN
5258	won	won	NOUN
5259	beviamo	bevare	VERB
5260	muscoli	muscolo	NOUN
5261	poker	poker	NOUN
5263	preda	preda	NOUN
5265	petrolio	petrolio	NOUN
5267	chiappe	chiappa	NOUN
5269	rissa	rissa	NOUN
5270	stufa	stufare	NOUN
5272	rivolta	rivolgere	VERB
5274	muoio	muoio	NOUN
5275	campanello	campanello	NOUN
5276	monsieur	monsieur	NOUN
5277	felicita	Felicita	NOUN
5279	zoo	zoo	NOUN
5281	fondamentale	fondamentale	ADJ
5282	turner	turner	NOUN
5285	obbligato	obbligare	VERB
5286	conclusione	conclusione	NOUN
5287	logica	logica	NOUN
5288	pat	pat	NOUN
5291	guardarti	guardare ti	VERB
5292	lavare	lavare	VERB
5294	svelta	sveltare	VERB
5295	gene	gene	NOUN
5297	boschi	bosco	NOUN
5298	sorellina	sorellino	NOUN
5301	aprile	aprile	NOUN
5302	gina	Gina	NOUN
5303	flynn	flynn	NOUN
5304	informatore	informatore	NOUN
5305	volume	volume	NOUN
5307	generoso	generoso	ADJ
5308	franca	franco	ADJ
5309	veronica	veronica	ADJ
5311	galleria	galleria	NOUN
5312	beach	beach	NOUN
5313	brandon	Brandon	VERB
5314	interrotto	interroggere	VERB
5315	straniero	straniero	NOUN
5316	misterioso	misterioso	ADJ
5319	squalo	squalo	NOUN
5321	muoia	muoiere	VERB
5323	elementi	elemento	NOUN
5324	martello	martello	NOUN
5326	scandalo	scandalo	NOUN
5327	graham	graham	NOUN
5328	occuparsi	occupare si	VERB
5331	mazza	mazza	NOUN
5332	chiuse	chiuso	ADJ
5334	viola	viola	NOUN
5335	avery	avery	ADV
5336	custode	custode	NOUN
5337	sostanza	sostanza	NOUN
5339	varie	vario	ADJ
5340	lutto	luttare	NOUN
5342	campus	campus	NOUN
5343	riflettere	riflettere	VERB
5347	bevendo	bevire	VERB
5348	medio	medio	ADJ
5352	divertirsi	divertire si	VERB
5353	cocktail	cocktailo	NOUN
5354	scontato	scontare	VERB
5355	cassetto	cassetto	NOUN
5359	concetto	concetto	NOUN
5362	psicopatico	psicopatico	ADJ
5364	sostenere	sostenere	VERB
5365	cenare	cenare	VERB
5367	sbrigatevi	sbrigatee vi	VERB
5369	leva	levare	NOUN
5370	equilibrio	equilibrio	NOUN
5371	abilità	abilità	NOUN
5372	tacchino	tacchino	NOUN
5374	pub	pub	NOUN
5375	aumentare	aumentare	VERB
5376	dicci	diccio	VERB
5377	svelto	svegliere	VERB
5378	incontrarci	incontrare ci	VERB
5381	rimango	rimangere	VERB
5382	risparmiare	risparmiare	VERB
5383	malvagio	malvagio	NOUN
5385	vagina	vagina	NOUN
5386	zaino	zaino	NOUN
5387	umorismo	umorismo	NOUN
5389	prenderli	prendere li	VERB
5390	jen	jen	NOUN
5391	tac	tac	NOUN
5393	microfono	microfono	NOUN
5394	consapevole	consapevole	ADJ
5395	attrezzatura	attrezzatura	NOUN
5398	telefonato	telefonare	VERB
5399	sprecare	sprecare	VERB
5401	chiusura	chiusura	NOUN
5402	provarlo	provare lo	VERB
5404	industria	Industria	NOUN
5405	mcgee	mcgee	NOUN
5407	preoccupatevi	preoccupateve	VERB
5408	vederli	vedere li	VERB
5409	sorte	sorte	NOUN
5411	incluso	includere	VERB
5414	eterno	eterno	ADJ
5415	ciclo	ciclo	NOUN
5416	opposto	opposto	NOUN
5418	sentiero	sentiero	NOUN
5419	arriveremo	arrivere	VERB
5420	collins	collins	NOUN
5421	preoccupazione	preoccupazione	NOUN
5422	scotch	scotch	NOUN
5426	mostrarti	mostrare ti	VERB
5427	bagagliaio	bagagliaio	NOUN
5429	lire	lira	NOUN
5430	ripresa	riprendere	NOUN
5431	supermercato	supermercato	NOUN
5432	pulizie	pulizia	NOUN
5433	acido	acido	NOUN
5436	accedere	accedere	VERB
5437	attirare	attirare	VERB
5438	mori	more	NOUN
5439	evvai	evvai	NOUN
5441	alcool	alcool	NOUN
5442	benedizione	benedizione	NOUN
5443	cassie	cassia	NOUN
5445	senzatetto	senzatettere	NOUN
5446	adolescente	adolescente	NOUN
5447	copione	copione	NOUN
5449	tortura	tortura	NOUN
5450	talpa	talpa	NOUN
5452	eccezione	eccezione	NOUN
5453	maglia	maglia	NOUN
5459	rivelato	rivelare	VERB
5460	divertitevi	divertiteve	ADJ
5465	collaborazione	collaborazione	NOUN
5466	seattle	seattle	NOUN
5467	radiazioni	radiazione	NOUN
5468	festival	festival	NOUN
5469	vacca	Vacca	NOUN
5470	soddisfatto	soddisfare	VERB
5472	banche	banca	NOUN
5473	pozzo	pozzo	NOUN
5475	sindrome	sindrome	NOUN
5476	costoso	costoso	ADJ
5477	assegnato	assegnare	VERB
5480	coro	coro	NOUN
5482	dieta	dieta	NOUN
5483	garcia	Garcia	NOUN
5485	debolezza	debolezza	NOUN
5488	patria	Patria	NOUN
5489	compassione	compassione	NOUN
5490	up	up	NOUN
5492	dimensioni	dimensione	NOUN
5493	truffa	truffa	NOUN
5496	ira	ira	NOUN
5500	cacchio	cacchio	NOUN
5501	pervertito	pervertire	VERB
5503	permettermi	permettere mi	VERB
5505	decidi	decidare	VERB
5508	parete	parete	NOUN
5509	cal	cale	NOUN
5513	repubblica	Repubblica	NOUN
5514	mucca	mucca	NOUN
5516	obiettivi	obiettivo	ADJ
5518	kitty	Kitty	NOUN
5519	corrotto	corrotto	ADJ
5522	noia	noia	NOUN
5524	ando	are	VERB
5527	apparire	apparire	VERB
5529	sfigato	sfigato	ADJ
5530	harper	Harper	NOUN
5531	conflitto	conflitto	NOUN
5532	stanley	stanley	VERB
5533	guarire	guarire	VERB
5534	jin	jin	NOUN
5537	ingegnere	ingegnere	NOUN
5541	immobiliare	immobiliare	VERB
5542	finirai	finire ai	VERB
5547	connie	connie	NOUN
5549	bada	Bada	VERB
5550	wallace	Wallace	NOUN
5556	lindsay	lindsay	VERB
5558	effettivamente	effettivamente	ADV
5559	manny	manny	NOUN
5560	violet	violet	NOUN
5561	lascerai	lascere ai	VERB
5563	cesso	cesso	NOUN
5570	giungla	giungla	NOUN
5573	bicchieri	bicchiere	NOUN
5577	doloroso	doloroso	ADJ
5579	elenco	elenco	NOUN
5580	sopravvivenza	sopravvivenza	NOUN
5582	canna	canna	NOUN
5584	baffi	baffo	NOUN
5586	tess	tess	NOUN
5587	calibro	calibro	NOUN
5591	salotto	salotto	NOUN
5592	impiegati	impiegato	VERB
5594	bucato	bucare	VERB
5598	carla	care la	VERB
5601	specifico	specifico	ADJ
5604	autore	autore	NOUN
5605	caleb	caleb	NOUN
5606	tucker	tucker	NOUN
5607	fissato	fissare	VERB
5608	indosso	indosso	ADV
5610	padrona	padrona	NOUN
5611	ago	ago	NOUN
5613	promettimi	promettimi	ADJ
5615	sperma	sperma	NOUN
5617	riconosci	riconoscire	VERB
5618	prospettiva	prospettiva	NOUN
5619	riempire	riempire	VERB
5620	diventerai	diventere ai	VERB
5621	curtis	curtis	NOUN
5623	recentemente	recentemente	ADV
5625	combinazione	combinazione	NOUN
5626	usarla	usare la	VERB
5627	rischioso	rischioso	ADJ
5628	sega	sega	NOUN
5632	jeans	jeans	NOUN
5634	troy	troy	NOUN
5639	lettura	lettura	NOUN
5642	molla	molla	NOUN
5643	condotta	condotta	NOUN
5647	vaso	vaso	NOUN
5649	fagioli	fagiolo	NOUN
5650	azzardo	azzardare	NOUN
5655	anziano	anziano	ADJ
5656	assistere	assistere	VERB
5657	jet	jet	NOUN
5658	perfezione	perfezione	NOUN
5660	soggiorno	soggiorno	NOUN
5662	carburante	carburante	NOUN
5663	giocattoli	giocattolo	NOUN
5664	decesso	decesso	NOUN
5665	nominato	nominare	VERB
5668	tempismo	tempismo	NOUN
5670	offrirti	offrire ti	VERB
5671	esprimere	esprimere	VERB
5672	clown	clown	NOUN
5674	verme	verme	NOUN
5678	rotelle	rotella	NOUN
5681	fagli	fa il	NOUN
5682	partiti	partito	NOUN
5684	autostrada	autostrada	NOUN
5687	riuscirci	riuscire ci	VERB
5688	bingo	bingo	NOUN
5691	tieniti	tienire	VERB
5694	chiarire	chiarire	VERB
5695	concluso	concludere	VERB
5696	sorprese	sorpresa	NOUN
5697	duca	duca	NOUN
5698	fortunatamente	fortunatamente	ADV
5702	preghiere	preghiera	NOUN
5704	elementare	elementare	ADJ
5705	grey	grey	NOUN
5709	addormentato	addormentare	VERB
5710	statua	Statua	NOUN
5712	frequenza	frequenza	NOUN
5715	biancheria	biancheria	NOUN
5719	assassina	assassinare	NOUN
5720	massaggio	massaggio	NOUN
5721	rapidamente	rapidamente	ADV
5722	liquido	liquido	ADJ
5723	crederai	crederaire	VERB
5725	comanda	comandare	VERB
5727	fermate	fermata	NOUN
5729	novembre	novembre	NOUN
5730	clyde	clyde	ADV
5731	amministratore	amministratore	NOUN
5732	segua	seguere	VERB
5734	donald	Donald	VERB
5735	mensa	mensa	NOUN
5737	rory	roryo	NOUN
5740	mail	mail	NOUN
5741	ispirazione	ispirazione	NOUN
5742	chirurgia	chirurgia	NOUN
5745	esaminare	esaminare	VERB
5749	sentenza	sentenza	NOUN
5750	nascondi	nascondire	VERB
5752	marchio	marchio	NOUN
5753	chiedero	chiederere	VERB
5754	scopa	scopa	NOUN
5755	vomito	vomire	NOUN
5757	collaborare	collaborare	VERB
5758	sfuggire	sfuggire	VERB
5760	annullare	annullare	VERB
5761	sappi	sapre pi	VERB
5764	vietato	vietare	VERB
5765	shopping	shopping	NOUN
5766	beni	bene	NOUN
5767	formazione	formazione	NOUN
5768	torneo	torneo	NOUN
5769	papino	papino	NOUN
5770	continuazione	continuazione	NOUN
5771	parlarci	parlare ci	VERB
5772	svolta	svolgere	VERB
5775	alieno	alieno	ADJ
5777	fossa	fossa	NOUN
5779	g	g	NOUN
5780	evidentemente	evidentemente	ADV
5782	benny	Benny	NOUN
5785	premere	premere	VERB
5786	valigetta	valigetta	NOUN
5787	affidamento	affidamento	NOUN
5788	copertina	copertina	NOUN
5789	sorprendente	sorprendente	ADJ
5790	sharon	Sharon	NOUN
5792	assassinato	assassinare	VERB
5794	nido	nido	NOUN
5797	condoglianze	condoglianza	NOUN
5798	finisco	finiscere	VERB
5800	prestato	prestare	VERB
5802	saperne	sapere ne	VERB
5803	spie	spia	NOUN
5805	divorziato	divorziare	VERB
5806	night	night	NOUN
5809	raro	raro	ADJ
5815	valutazione	valutazione	NOUN
5818	roman	roman	ADJ
5819	nascondersi	nascondere si	VERB
5822	angie	angia	NOUN
5823	obitorio	obitorio	ADJ
5824	disposta	disposto	VERB
5829	pianificato	pianificare	VERB
5830	trascinato	trascinare	VERB
5831	corsi	corso	NOUN
5832	sedermi	sedere mi	VERB
5833	sire	sire	VERB
5834	carrozza	carrozza	NOUN
5836	preferiti	preferito	ADJ
5840	pulsante	pulsante	NOUN
5843	portarci	portare ci	VERB
5846	trovera	troverare	VERB
5847	certificato	certificato	ADJ
5848	dentista	dentista	NOUN
5850	routine	routine	NOUN
5851	detesto	detestare	NOUN
5854	facci	faccio	ADJ
5855	monaco	monaco	NOUN
5856	avversario	avversario	NOUN
5857	psichiatra	psichiatra	NOUN
5858	parliamone	parliamone	NOUN
5859	bell	Bell	ADJ
5860	attivo	attivo	ADJ
5861	coperte	coperre	VERB
5863	anderson	andersono	NOUN
5864	ritirare	ritirare	VERB
5865	lex	lex	VERB
5868	agosto	agosto	NOUN
5869	irlandese	irlandese	ADJ
5870	appoggio	appoggio	NOUN
5871	forme	forma	NOUN
5872	lavoratori	lavoratore	NOUN
5873	quota	quota	NOUN
5874	perimetro	perimetro	NOUN
5875	menu	menu	NOUN
5876	toro	toro	NOUN
5877	cercherò	cerchare	VERB
5878	frutto	frutto	NOUN
5879	lloyd	Lloyd	NOUN
5885	mick	mick	ADJ
5886	lemon	Lemon	NOUN
5887	fermarci	fermare ci	VERB
5888	oscurità	oscurità	NOUN
5889	grassa	grasso	ADJ
5890	ned	nedo	NOUN
5893	vivente	vivente	ADJ
5895	autunno	autunno	NOUN
5901	patty	Patty	NOUN
5902	finiamo	finare	VERB
5903	denise	denise	NOUN
5906	riparo	riparo	NOUN
5910	depressione	depressione	NOUN
5911	pieta	pieta	NOUN
5912	joy	joy	NOUN
5913	consenso	consenso	NOUN
5915	nuovamente	nuovamente	ADV
5918	long	long	NOUN
5919	sid	sid	NOUN
5920	chiederò	chiederò	VERB
5921	fidarsi	fidare si	VERB
5922	rene	rene	NOUN
5923	rappresentante	rappresentante	NOUN
5924	divisa	dividere	VERB
5925	tennis	tennis	NOUN
5926	porteremo	portere	VERB
5930	compromesso	compromettere	VERB
5931	concordo	concordare	VERB
5933	proibito	proibire	ADJ
5934	investimento	investimento	NOUN
5935	concorso	concorrere	VERB
5936	terro	terro	NOUN
5938	vitale	vitale	ADJ
5941	degno	degno	ADJ
5942	utili	utile	NOUN
5944	eve	eve	NOUN
5945	presentarti	presentare ti	VERB
5946	leggermente	leggermente	ADV
5947	fermarsi	fermare si	VERB
5949	sconfiggere	sconfiggere	VERB
5950	clan	Clan	NOUN
5951	louise	Louise	NOUN
5952	quì	quì	ADV
5953	avenue	Avenue	NOUN
5956	salvezza	salvezza	NOUN
5958	programmato	programmare	VERB
5960	satellite	satellite	NOUN
5961	marzo	marzo	NOUN
5965	giovedì	giovedì	NOUN
5966	alec	alec	ADJ
5967	dvd	dvd	NOUN
5968	rinchiuso	rinchiudere	VERB
5970	rivoglio	rivoglio	NOUN
5972	maestra	Maestra	NOUN
5973	capra	capra	ADJ
5975	brick	brick	NOUN
5979	accorta	accorto	VERB
5980	isaac	isaac	ADJ
5982	infranto	infrangere	VERB
5983	corruzione	corruzione	NOUN
5984	lenzuola	lenzuolo	NOUN
5985	scout	scout	NOUN
5987	credermi	credere mi	VERB
5990	strappato	strappare	VERB
5992	atterraggio	atterraggio	NOUN
5997	solitario	solitario	ADJ
5998	fisicamente	fisicamente	ADV
6000	alquanto	alquanto	ADV
6001	manco	manco	NOUN
6002	penale	penale	ADJ
6007	proviene	provenire	VERB
6008	favola	favola	NOUN
6012	becky	Becky	NOUN
6013	server	server	NOUN
6014	salvarlo	salvare lo	VERB
6016	risparmi	risparmio	NOUN
6017	gemma	gemma	NOUN
6022	color	color	NOUN
6023	mosse	muovere	NOUN
6024	orleans	orleans	NOUN
6025	togliermi	togliere mi	VERB
6027	diploma	diploma	NOUN
6028	contenuto	contenuto	NOUN
6030	riga	riga	NOUN
6033	martedì	martedì	NOUN
6035	prenderanno	prendare	VERB
6036	denunciato	denunciare	VERB
6038	botta	botto	ADJ
6041	preparatevi	preparatee vi	VERB
6044	goccia	goccia	NOUN
6045	insolito	insolito	ADJ
6046	vena	vena	NOUN
6048	alfa	alfa	NOUN
6049	fidanzati	fidanzato	VERB
6050	foglie	foglia	NOUN
6052	lampada	lampada	NOUN
6056	sconfitta	sconfitta	NOUN
6057	durata	durata	NOUN
6058	salvataggio	salvataggio	NOUN
6059	scortese	scortesa	ADJ
6060	lavanderia	lavanderia	NOUN
6061	attendere	attendere	VERB
6063	dicembre	dicembre	NOUN
6065	competizione	competizione	NOUN
6066	selvaggio	selvaggio	ADJ
6067	compri	comprio	VERB
6068	vernice	vernice	NOUN
6069	round	round	NOUN
6070	freccia	freccia	NOUN
6071	gentilezza	gentilezza	NOUN
6073	spreco	spreco	NOUN
6074	modella	Modella	NOUN
6075	svelti	svelto	NOUN
6076	commercio	commercio	NOUN
6080	paraggi	paraggio	NOUN
6081	osservare	osservare	VERB
6082	assassinio	assassinio	NOUN
6083	miguel	miguel	VERB
6084	suite	suite	NOUN
6085	mancherai	manchere ai	VERB
6086	vendite	vendita	NOUN
6088	riabilitazione	riabilitazione	NOUN
6089	rancore	rancore	NOUN
6091	flusso	flusso	NOUN
6092	musicale	musicale	ADJ
6093	insistito	insistire	VERB
6095	quantità	quantità	NOUN
6096	scusarti	scusare ti	VERB
6098	cercarla	cercare la	VERB
6100	mm	mm	NOUN
6101	foglio	foglio	NOUN
6104	votare	votare	VERB
6105	vinci	vincio	NOUN
6110	sedersi	sedere si	VERB
6111	note	nota	NOUN
6118	diagnosi	diagnosi	NOUN
6122	sappiate	sappiare	VERB
6124	rimuovere	rimuovere	VERB
6125	rimettere	rimettere	VERB
6128	queen	queen	NOUN
6133	fornito	fornire	VERB
6135	codici	codico	NOUN
6136	muoverci	muovere ci	VERB
6137	satana	satana	NOUN
6139	esagerando	esagerare	VERB
6141	ucciderci	uccidere ci	VERB
6142	astronave	astronave	NOUN
6145	vie	via	NOUN
6146	tacere	tacere	VERB
6148	verdetto	verdettere	VERB
6149	saggezza	saggezza	NOUN
6150	approvazione	approvazione	NOUN
6151	ritratto	ritrarre	VERB
